stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
10109,10109,Southbound Stafford at Kingsway,49.87344605767615,-97.16597640125816,http://www.winnipegtransit.com/stops/10109
10110,10110,Southbound Stafford at Academy,49.87458562578229,-97.16693535697905,http://www.winnipegtransit.com/stops/10110
10111,10111,Northbound Stafford at Academy,49.87477220526549,-97.16678910690614,http://www.winnipegtransit.com/stops/10111
10112,10112,Eastbound Academy at Stafford,49.87480688343775,-97.1672749417157,http://www.winnipegtransit.com/stops/10112
10113,10113,Westbound Academy at Stafford,49.87491017383172,-97.16754940211972,http://www.winnipegtransit.com/stops/10113
10114,10114,Eastbound Academy at Wellington Crescent,49.87692410978963,-97.16294944695169,http://www.winnipegtransit.com/stops/10114
10115,10115,Westbound Academy at Wellington Crescent,49.877233288611016,-97.16316042060242,http://www.winnipegtransit.com/stops/10115
10116,10116,Westbound Grosvenor at Arbuthnot,49.87240623915281,-97.15770684705406,http://www.winnipegtransit.com/stops/10116
10117,10117,Eastbound Grosvenor at Arbuthnot,49.87253678672985,-97.15686680669614,http://www.winnipegtransit.com/stops/10117
10118,10118,Eastbound Grosvenor at Lilac,49.871833949164035,-97.15905080323361,http://www.winnipegtransit.com/stops/10118
10119,10119,Westbound Grosvenor at Ruskin,49.87181427959084,-97.15951083411673,http://www.winnipegtransit.com/stops/10119
10120,10120,Westbound Grosvenor at Wentworth,49.871264587915185,-97.16114616124996,http://www.winnipegtransit.com/stops/10120
10121,10121,Eastbound Grosvenor at Wentworth,49.87109533198359,-97.16125001191452,http://www.winnipegtransit.com/stops/10121
10122,10122,Westbound Grosvenor at Stafford,49.87048385086711,-97.1635278337842,http://www.winnipegtransit.com/stops/10122
10123,10123,Eastbound Grosvenor at Stafford,49.870391747814246,-97.16339215480494,http://www.winnipegtransit.com/stops/10123
10124,10124,Westbound Grosvenor at Harrow,49.869874260178584,-97.16536017860659,http://www.winnipegtransit.com/stops/10124
10125,10125,Westbound Corydon at Harrow,49.867479770801076,-97.16354435612362,http://www.winnipegtransit.com/stops/10125
10126,10126,Eastbound Corydon at Stafford,49.867951838669114,-97.1615503020115,http://www.winnipegtransit.com/stops/10126
10127,10127,Westbound Corydon at Stafford,49.86823530895113,-97.16127512305748,http://www.winnipegtransit.com/stops/10127
10128,10128,Eastbound Corydon at Wentworth,49.86867336907407,-97.15940755873565,http://www.winnipegtransit.com/stops/10128
10129,10129,Westbound Corydon at Wentworth,49.86890466592027,-97.15924568118638,http://www.winnipegtransit.com/stops/10129
10130,10130,Eastbound Corydon at Lilac,49.86937732255068,-97.15729325371504,http://www.winnipegtransit.com/stops/10130
10131,10131,Westbound Portage at Dominion,49.8843339971199,-97.17819036952868,http://www.winnipegtransit.com/stops/10131
10132,10132,Southbound Vaughan at Portage,49.89152984229601,-97.14982213350825,http://www.winnipegtransit.com/stops/10132
10134,10134,Southbound Vaughan at Graham,49.8907489587995,-97.14936468639173,http://www.winnipegtransit.com/stops/10134
10135,10135,Southbound Kennedy at Ellice,49.893920832256754,-97.14971676573919,http://www.winnipegtransit.com/stops/10135
